feature,mean_abs_shap
vib_spec_c1_f98_t6,0.00012419887929383615
vib_spec_c1_f4_t11,0.00012342733557894344
vib_spec_c2_f5_t11,0.00012322532543109367
vib_spec_c2_f228_t10,0.00012243765377178915
vib_spec_c1_f198_t7,0.00012219177414010544
vib_spec_c0_f32_t5,0.00012157683911010082
vib_spec_c1_f7_t12,0.00011997750788875714
vib_spec_c0_f190_t0,0.00011995937975547092
vib_spec_c2_f16_t3,0.00011979088429708668
vib_spec_c2_f245_t11,0.00011954517315626792
vib_spec_c0_f59_t3,0.00011924721646332654
vib_spec_c0_f39_t5,0.00011810562959710325
vib_spec_c1_f241_t7,0.00011796548994935546
vib_spec_c0_f234_t9,0.00011755279591732185
vib_spec_c1_f249_t0,0.00011618073501651143
vib_spec_c1_f155_t12,0.00011593750157499744
vib_spec_c1_f228_t9,0.00011547513476098062
vib_spec_c0_f185_t5,0.00011321742352623147
vib_spec_c2_f170_t7,0.0001125065357832138
vib_spec_c2_f58_t5,0.00011187009391243105
vib_spec_c2_f26_t10,0.0001117379006509655
vib_spec_c0_f250_t1,0.00011096620884247154
vib_spec_c2_f248_t11,0.000108789699383987
vib_spec_c2_f246_t12,0.00010748887777853284
vib_spec_c0_f36_t9,0.00010736698254447005
vib_spec_c1_f198_t1,0.000107235772198913
vib_spec_c2_f200_t4,0.00010596049507451451
vib_spec_c1_f133_t10,0.00010542560167790982
vib_spec_c2_f160_t4,0.00010500744726251096
vib_spec_c2_f30_t9,0.00010320399601407125
vib_spec_c2_f211_t8,0.00010233820743344144
vib_spec_c2_f9_t10,0.00010218250531065828
vib_spec_c1_f236_t8,0.00010104863947564725
vib_spec_c1_f40_t2,0.00010078742948713865
vib_spec_c0_f210_t3,0.00010022259948402547
vib_spec_c2_f5_t10,0.00010012930594959159
vib_spec_c0_f192_t5,9.980177174891165e-05
vib_spec_c1_f44_t6,9.978724977835097e-05
vib_spec_c2_f226_t5,9.959124039432196e-05
vib_spec_c1_f118_t0,9.873586449109887e-05
vib_spec_c2_f4_t2,9.859622783955217e-05
vib_spec_c1_f241_t4,9.836815748306995e-05
vib_spec_c2_f9_t12,9.8206806676268e-05
vib_spec_c2_f30_t7,9.722543715719379e-05
vib_spec_c2_f225_t6,9.604382704648229e-05
vib_spec_c1_f161_t2,9.580172486683791e-05
vib_spec_c1_f150_t4,9.557240178408801e-05
vib_spec_c2_f205_t10,9.488387836452117e-05
