condition_id,y_true,y_pred,lower,upper,interval_width,covered
16,0.1044,0.09690009789334546,0.08290223295706611,0.1108979628296248,0.02799572987255869,True
16,0.098,0.09335339261990151,0.07881725269351543,0.1078895325462876,0.029072279852772165,True
16,0.0986,0.09082013013355665,0.07622093426764887,0.10541932599946444,0.02919839173181557,True
16,0.0922,0.08659741249719909,0.07333640437160945,0.09985842062278873,0.02652201625117928,True
16,0.092,0.08629624531392517,0.07481575482601986,0.09777673580183048,0.02296098097581062,True
16,0.0936,0.09228075792597615,0.07686679599389695,0.10769471985805534,0.03082792386415839,True
16,0.0916,0.08725249205301465,0.07311442656343128,0.10139055754259801,0.02827613097916673,True
16,0.0916,0.0872292029820854,0.0739247809845439,0.10053362497962691,0.02660884399508301,True
16,0.0946,0.08822139012153134,0.07624635785269954,0.10019642239036314,0.0239500645376636,True
16,0.0916,0.08599538931455201,0.07533502982383053,0.0966557488052735,0.02132071898144297,True
